id_sesion,fecha,no_acta,periodo,punto_n,punto_numeral,punto_texto,pdf_url
2024-2027-66,2026-02-14,66,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima, los resultados de la Cuenta Pública del mes de Enero de 2026.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-66_opt.pdf
2024-2027-66,2026-02-14,66,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza, la ENTREGA-RECEPCIÓN DE LA INFRAESTRUCTURA DE ALUMBRADO PÚBLICO, del Fraccionamiento “LOS VOLCANES” ETAPAS 3 Y 4, Ubicado al Sur de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-66_opt.pdf
2024-2027-66,2026-02-14,66,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza dar de Baja Seis Licencias Comerciales.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-66_opt.pdf
2024-2027-66,2026-02-14,66,2024-2027,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza corregir el Giro Comercial de la solicitud de licencia número 1431.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-66_opt.pdf
2024-2027-66,2026-02-14,66,2024-2027,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza un Cambio de Giro Comercial, para la Venta y/o Consumo de Bebidas Alcohólicas. Clausura.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-66_opt.pdf
2024-2027-65,2026-02-03,65,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,3,III,Lectura y aprobación del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 60, 61, 62, 63 y 64.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,5,V,"Lectura, discusión y aprobación, en su caso del Dictamen que autoriza el traspaso de seis locales de los Mercados Gral. Francisco Villa, José Juárez Martínez y Gral. Álvaro Obregón.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza declarar Recinto Ferial, diversos puntos de la ciudad de Colima, para la realización del Festival Zona Colima Capital, del 06 al 24 de febrero de 2026.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la suscripción del Convenio de Colaboración a celebrarse entre el Municipio de Colima y el C. Federico Lucatero Ramírez, para cubrir el transporte escolar de la zona rural.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,8,VIII,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-65,2026-02-03,65,2024-2027,9,IX,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-65.pdf
2024-2027-64,2026-01-15,64,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 60, 61, 62 y 63.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la Ampliación al Presupuesto de Ingresos y Egresos del Municipio de Colima para el Ejercicio Fiscal 2025, en la Partida del Ramo 33 FORTAMUN 2025 y en la Partida Recursos Fiscales 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las adecuaciones presupuestales correspondientes al mes de diciembre 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima, los resultados de la Cuenta Pública del mes de Diciembre del 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de Tres Licencias comerciales para establecimientos con venta y/o consumo de bebidas alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la Baja de cinco Licencias comerciales.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal de la Etapa Única del desarrollo denominado “INSTITUTO ADONAI”, ubicado al norte de la ciudad de Colima, promovido por Grupo Amor de México.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-64,2026-01-15,64,2024-2027,11,XI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/04/acta-no-64_opt_compressed.pdf
2024-2027-63,2026-01-13,63,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 60, 61 y 62.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza reformar, adicionar y derogar diversos artículos del Reglamento del Gobierno Municipal de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el Proyecto de Presupuesto de Egresos del Municipio de Colima, para el Ejercicio Fiscal 2026.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de Una Licencia Comercial para funcionamiento de un HORNO CREMATORIO.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-63,2026-01-13,63,2024-2027,8,VIII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-63_opt.pdf
2024-2027-62,2026-01-10,62,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 60 y 61.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen por el que, se autoriza la Leyenda que deberá llevar al calce toda la documentación y Correspondencia Oficial de esta Entidad Pública Municipal, durante el presente año, siendo: “2026, Año del 170 Aniversario de la creación del Estado de Colima”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se aprueba declarar Recinto Ferial el Jardín Principal de la Comunidad de Lo de Villa, con motivo de las Fiestas en Honor al Señor de la Expiración 2026, los días del 10 al 20 de enero de 2026.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-62,2026-01-10,62,2024-2027,7,VII,Asuntos Generales. Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-62.pdf
2024-2027-61,2025-12-31,61,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-61,2025-12-31,61,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-61,2025-12-31,61,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-61,2025-12-31,61,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 59 y 60.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-61,2025-12-31,61,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la realización del festival “Colima Resplandece 2025”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-61,2025-12-31,61,2024-2027,6,VI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-61.pdf
2024-2027-60,2025-12-20,60,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,3,III,"Lectura y aprobación, en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 56, 57, 58 y 59.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la publicación del proyecto correspondiente al cuarto listado de obras del Programa Operativo Anual POA 2025, así como el cierre de la planeación presupuestal de obras en plataforma SIFAIS.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Fe de Erratas de la Primera Modificación al Programa Parcial de Urbanización “RIVERA DEL JAZMÍN II”, promovida por DELAMO GRUPO CONSTRUCTOR, S.A. DE C.V.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal Anticipada de la Etapa Única del Fraccionamiento denominado “SECCIÓN 39 SNTE”, ubicado al nor-oriente de la ciudad de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba ACEPTAR EL AVALÚO, correspondiente al predio con clave catastral 02-99-90-039-857-000, ubicado al suroriente de la ciudad, realizado por el M en V. Arq. R. Fernando Olmedo Buenrostro y el M.C. e Ing. José Padilla Leal.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la incorporación Municipal Anticipada de las etapas 6, 7 y 8 del Fraccionamiento denominado “EL MIRADOR DE COLIMA”, ubicado al nor-oriente de la ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba reformar diversas disposiciones del Reglamento de Zonificación del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,11,XI,"Presentación del Calendario Trimestral de Sesiones Ordinarias de Cabildo, para los meses de enero, febrero y marzo del 2026.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-60,2025-12-20,60,2024-2027,12,XII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-60_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,3,III,"Lectura y aprobación, en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 56, 57 y 58.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las adecuaciones presupuestales solicitadas por la Tesorería Municipal, correspondientes al mes de noviembre de 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima, los resultados de la Cuenta Pública del mes de noviembre de 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza dar de baja la Licencia número B-002619, para la venta de bebidas alcohólica.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de tres Licencias Comerciales, para la Venta y/o Consumo de Bebidas Alcohólicas, así como una solicitud de cambio de giro.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-59,2025-12-15,59,2024-2027,9,IX,Asuntos Generales. Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/03/acta-no-59_opt.pdf
2024-2027-58,2025-12-11,58,2024-2027,1,I,Lista de asistencia de los miembros del Ayuntamiento.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,2,II,Declaración de Quórum e instalación legal de la sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,3,III,Lectura del orden del día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas 56 y 57.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,5,V,Receso para la recepción de invitados especiales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,6,VI,"Honores a la Bandera, entonación del Himno Nacional.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,7,VII,Entonación del Himno a Colima.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,8,VIII,Presentación de invitados especiales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
2024-2027-58,2025-12-11,58,2024-2027,9,IX,"Intervención de un miembro de cada fracción partidista representada en el Cabildo, para fijar su posicionamiento hasta por 3 minutos.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2026/02/acta-no-58.pdf
